Time Calculated_Distance Actual_Distance Error Mode
13:05:06 34.14936293599948 34.1 0.15063706400052013 static
13:05:06 34.14936293599948 34.1 0.15063706400052013 static
13:05:06 34.14936293599948 34.1 0.15063706400052013 static
13:05:06 34.14936293599948 34.1 0.15063706400052013 static
13:05:06 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.14936293599948 34.1 0.15063706400052013 static
13:05:07 34.20476486725309 34.1 0.09523513274690742 static
13:05:08 34.20476486725309 34.1 0.09523513274690742 static
13:05:08 34.20476486725309 34.1 0.09523513274690742 static
13:05:08 34.14936293599948 34.1 0.15063706400052013 static
13:05:08 34.14936293599948 34.1 0.15063706400052013 static
13:05:08 34.14936293599948 34.1 0.15063706400052013 static
13:05:08 34.14936293599948 34.1 0.15063706400052013 static
13:05:08 34.14936293599948 34.1 0.15063706400052013 static
13:05:08 34.14936293599948 34.1 0.15063706400052013 static
13:05:08 34.14936293599948 34.1 0.15063706400052013 static
13:05:08 34.14936293599948 34.1 0.15063706400052013 static
13:05:08 34.14936293599948 34.1 0.15063706400052013 static
13:05:08 34.14936293599948 34.1 0.15063706400052013 static
13:05:08 34.14936293599948 34.1 0.15063706400052013 static
13:05:08 34.14936293599948 34.1 0.15063706400052013 static
13:05:08 34.14936293599948 34.1 0.15063706400052013 static
13:05:09 34.14936293599948 34.1 0.15063706400052013 static
13:05:09 34.14936293599948 34.1 0.15063706400052013 static
13:05:09 34.14936293599948 34.1 0.15063706400052013 static
13:05:09 34.20476486725309 34.1 0.09523513274690742 static
13:05:09 34.20476486725309 34.1 0.09523513274690742 static
13:05:09 34.20476486725309 34.1 0.09523513274690742 static
13:05:09 33.88620847281931 34.1 0.4137915271806847 static
13:05:09 34.14936293599948 34.1 0.15063706400052013 static
13:05:09 34.14936293599948 34.1 0.15063706400052013 static
13:05:09 34.14936293599948 34.1 0.15063706400052013 static
13:05:09 34.14936293599948 34.1 0.15063706400052013 static
13:05:09 34.14936293599948 34.1 0.15063706400052013 static
13:05:09 34.14936293599948 34.1 0.15063706400052013 static
13:05:09 34.14936293599948 34.1 0.15063706400052013 static
13:05:09 34.14936293599948 34.1 0.15063706400052013 static
13:05:09 34.14936293599948 34.1 0.15063706400052013 static
13:05:10 34.14936293599948 34.1 0.15063706400052013 static
13:05:10 34.14936293599948 34.1 0.15063706400052013 static
13:05:10 34.14936293599948 34.1 0.15063706400052013 static
13:05:10 34.14936293599948 34.1 0.15063706400052013 static
13:05:10 34.14936293599948 34.1 0.15063706400052013 static
13:05:10 34.14936293599948 34.1 0.15063706400052013 static
13:05:10 34.20476486725309 34.1 0.09523513274690742 static
13:05:10 34.20476486725309 34.1 0.09523513274690742 static
13:05:10 33.85145874984151 34.1 0.4485412501584847 static
13:05:10 34.20476486725309 34.1 0.09523513274690742 static
13:05:10 34.20476486725309 34.1 0.09523513274690742 static
13:05:10 34.20476486725309 34.1 0.09523513274690742 static
13:05:10 34.20476486725309 34.1 0.09523513274690742 static
13:05:10 34.20476486725309 34.1 0.09523513274690742 static
13:05:10 34.20476486725309 34.1 0.09523513274690742 static
13:05:11 34.20476486725309 34.1 0.09523513274690742 static
13:05:11 34.14936293599948 34.1 0.15063706400052013 static
13:05:11 34.14936293599948 34.1 0.15063706400052013 static
13:05:11 34.20476486725309 34.1 0.09523513274690742 static
13:05:11 34.20476486725309 34.1 0.09523513274690742 static
13:05:11 34.14936293599948 34.1 0.15063706400052013 static
13:05:11 34.14936293599948 34.1 0.15063706400052013 static
13:05:11 33.88620847281931 34.1 0.4137915271806847 static
13:05:11 33.88620847281931 34.1 0.4137915271806847 static
13:05:11 34.14936293599948 34.1 0.15063706400052013 static
13:05:11 34.20476486725309 34.1 0.09523513274690742 static
13:05:11 34.14936293599948 34.1 0.15063706400052013 static
13:05:11 34.14936293599948 34.1 0.15063706400052013 static
13:05:11 34.14936293599948 34.1 0.15063706400052013 static
13:05:12 34.14936293599948 34.1 0.15063706400052013 static
13:05:12 34.14936293599948 34.1 0.15063706400052013 static
13:05:12 33.88620847281931 34.1 0.4137915271806847 static
13:05:12 34.14936293599948 34.1 0.15063706400052013 static
13:05:12 34.14936293599948 34.1 0.15063706400052013 static
13:05:12 34.20476486725309 34.1 0.09523513274690742 static
13:05:12 34.20476486725309 34.1 0.09523513274690742 static
13:05:12 34.20476486725309 34.1 0.09523513274690742 static
13:05:12 34.20476486725309 34.1 0.09523513274690742 static
13:05:12 34.20476486725309 34.1 0.09523513274690742 static
13:05:12 34.20476486725309 34.1 0.09523513274690742 static
13:05:12 33.85145874984151 34.1 0.4485412501584847 static
13:05:12 34.20476486725309 34.1 0.09523513274690742 static
13:05:12 34.20476486725309 34.1 0.09523513274690742 static
13:05:12 34.20476486725309 34.1 0.09523513274690742 static
13:05:13 33.85145874984151 34.1 0.4485412501584847 static
13:05:13 34.20476486725309 34.1 0.09523513274690742 static
13:05:13 34.20476486725309 34.1 0.09523513274690742 static
13:05:13 33.85145874984151 34.1 0.4485412501584847 static
13:05:13 34.20476486725309 34.1 0.09523513274690742 static
13:05:13 33.85145874984151 34.1 0.4485412501584847 static
13:05:13 33.85145874984151 34.1 0.4485412501584847 static
13:05:13 33.85145874984151 34.1 0.4485412501584847 static
13:05:13 34.20476486725309 34.1 0.09523513274690742 static
13:05:13 34.20476486725309 34.1 0.09523513274690742 static
13:05:13 34.20476486725309 34.1 0.09523513274690742 static
13:05:13 34.20476486725309 34.1 0.09523513274690742 static
13:05:13 33.85145874984151 34.1 0.4485412501584847 static
13:05:13 34.20476486725309 34.1 0.09523513274690742 static
13:05:13 34.20476486725309 34.1 0.09523513274690742 static
13:05:14 34.20476486725309 34.1 0.09523513274690742 static
13:05:14 34.20476486725309 34.1 0.09523513274690742 static
13:05:14 34.20476486725309 34.1 0.09523513274690742 static
13:05:14 34.20476486725309 34.1 0.09523513274690742 static
13:05:14 33.85145874984151 34.1 0.4485412501584847 static
13:05:14 34.20476486725309 34.1 0.09523513274690742 static
