Time Calculated_Distance Actual_Distance Error Mode
13:54:13 63.86617616654202 34.1 29.766176166542017 static
13:54:13 63.86617616654202 34.1 29.766176166542017 static
13:54:13 63.86617616654202 34.1 29.766176166542017 static
13:54:13 63.86617616654202 34.1 29.766176166542017 static
13:54:13 63.86617616654202 34.1 29.766176166542017 static
13:54:13 41.32543142045758 34.1 7.225431420457582 static
13:54:13 41.32543142045758 34.1 7.225431420457582 static
13:54:13 41.32543142045758 34.1 7.225431420457582 static
13:54:14 41.32543142045758 34.1 7.225431420457582 static
13:54:14 41.32543142045758 34.1 7.225431420457582 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 41.32543142045758 34.1 7.225431420457582 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:14 63.86617616654202 34.1 29.766176166542017 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:15 41.32543142045758 34.1 7.225431420457582 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:15 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 41.32543142045758 34.1 7.225431420457582 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:16 63.86617616654202 34.1 29.766176166542017 static
13:54:17 63.86617616654202 34.1 29.766176166542017 static
13:54:17 63.86617616654202 34.1 29.766176166542017 static
13:54:17 63.86617616654202 34.1 29.766176166542017 static
13:54:17 63.86617616654202 34.1 29.766176166542017 static
13:54:17 41.32543142045758 34.1 7.225431420457582 static
13:54:17 41.32543142045758 34.1 7.225431420457582 static
13:54:17 41.32543142045758 34.1 7.225431420457582 static
13:54:17 63.86617616654202 34.1 29.766176166542017 static
13:54:17 63.86617616654202 34.1 29.766176166542017 static
13:54:17 41.32543142045758 34.1 7.225431420457582 static
13:54:17 41.32543142045758 34.1 7.225431420457582 static
13:54:17 41.32543142045758 34.1 7.225431420457582 static
13:54:17 63.86617616654202 34.1 29.766176166542017 static
13:54:17 63.86617616654202 34.1 29.766176166542017 static
13:54:17 41.32543142045758 34.1 7.225431420457582 static
13:54:17 41.32543142045758 34.1 7.225431420457582 static
13:54:18 41.32543142045758 34.1 7.225431420457582 static
13:54:18 41.32543142045758 34.1 7.225431420457582 static
13:54:18 41.32543142045758 34.1 7.225431420457582 static
13:54:18 63.86617616654202 34.1 29.766176166542017 static
13:54:18 63.86617616654202 34.1 29.766176166542017 static
13:54:18 63.86617616654202 34.1 29.766176166542017 static
13:54:18 63.86617616654202 34.1 29.766176166542017 static
13:54:18 63.86617616654202 34.1 29.766176166542017 static
13:54:18 63.86617616654202 34.1 29.766176166542017 static
13:54:18 63.86617616654202 34.1 29.766176166542017 static
13:54:18 63.86617616654202 34.1 29.766176166542017 static
13:54:18 63.86617616654202 34.1 29.766176166542017 static
13:54:18 63.86617616654202 34.1 29.766176166542017 static
13:54:18 63.86617616654202 34.1 29.766176166542017 static
13:54:18 63.86617616654202 34.1 29.766176166542017 static
13:54:19 63.86617616654202 34.1 29.766176166542017 static
13:54:19 63.86617616654202 34.1 29.766176166542017 static
13:54:19 63.86617616654202 34.1 29.766176166542017 static
13:54:19 63.86617616654202 34.1 29.766176166542017 static
13:54:19 63.86617616654202 34.1 29.766176166542017 static
13:54:19 41.32543142045758 34.1 7.225431420457582 static
13:54:19 41.32543142045758 34.1 7.225431420457582 static
13:54:19 41.32543142045758 34.1 7.225431420457582 static
13:54:19 41.32543142045758 34.1 7.225431420457582 static
13:54:19 41.32543142045758 34.1 7.225431420457582 static
13:54:19 41.32543142045758 34.1 7.225431420457582 static
13:54:19 41.32543142045758 34.1 7.225431420457582 static
13:54:19 63.86617616654202 34.1 29.766176166542017 static
13:54:19 63.86617616654202 34.1 29.766176166542017 static
13:54:19 63.86617616654202 34.1 29.766176166542017 static
13:54:19 63.86617616654202 34.1 29.766176166542017 static
13:54:20 63.86617616654202 34.1 29.766176166542017 static
13:54:20 63.86617616654202 34.1 29.766176166542017 static
13:54:20 63.86617616654202 34.1 29.766176166542017 static
13:54:20 63.86617616654202 34.1 29.766176166542017 static
13:54:20 41.32543142045758 34.1 7.225431420457582 static
13:54:20 63.86617616654202 34.1 29.766176166542017 static
13:54:20 63.86617616654202 34.1 29.766176166542017 static
13:54:20 63.86617616654202 34.1 29.766176166542017 static
13:54:20 63.86617616654202 34.1 29.766176166542017 static
13:54:20 41.32543142045758 34.1 7.225431420457582 static
13:54:20 63.86617616654202 34.1 29.766176166542017 static
13:54:20 63.86617616654202 34.1 29.766176166542017 static
13:54:20 63.86617616654202 34.1 29.766176166542017 static
13:54:20 63.86617616654202 34.1 29.766176166542017 static
13:54:20 63.86617616654202 34.1 29.766176166542017 static
13:54:20 41.32543142045758 34.1 7.225431420457582 static
13:54:21 63.86617616654202 34.1 29.766176166542017 static
13:54:21 63.86617616654202 34.1 29.766176166542017 static
13:54:21 63.86617616654202 34.1 29.766176166542017 static
13:54:21 63.86617616654202 34.1 29.766176166542017 static
13:54:21 63.86617616654202 34.1 29.766176166542017 static
13:54:21 63.86617616654202 34.1 29.766176166542017 static
13:54:21 63.86617616654202 34.1 29.766176166542017 static
13:54:21 63.86617616654202 34.1 29.766176166542017 static
13:54:21 63.86617616654202 34.1 29.766176166542017 static
13:54:21 41.32543142045758 34.1 7.225431420457582 static
13:54:21 41.32543142045758 34.1 7.225431420457582 static
13:54:21 63.86617616654202 34.1 29.766176166542017 static
13:54:21 63.86617616654202 34.1 29.766176166542017 static
13:54:21 63.86617616654202 34.1 29.766176166542017 static
13:54:21 63.86617616654202 34.1 29.766176166542017 static
13:54:22 63.86617616654202 34.1 29.766176166542017 static
13:54:22 63.86617616654202 34.1 29.766176166542017 static
13:54:22 63.86617616654202 34.1 29.766176166542017 static
13:54:22 63.86617616654202 34.1 29.766176166542017 static
13:54:22 63.86617616654202 34.1 29.766176166542017 static
13:54:22 63.86617616654202 34.1 29.766176166542017 static
13:54:22 41.32543142045758 34.1 7.225431420457582 static
13:54:22 63.86617616654202 34.1 29.766176166542017 static
13:54:22 63.86617616654202 34.1 29.766176166542017 static
13:54:22 41.32543142045758 34.1 7.225431420457582 static
13:54:22 41.32543142045758 34.1 7.225431420457582 static
13:54:22 63.86617616654202 34.1 29.766176166542017 static
13:54:22 63.86617616654202 34.1 29.766176166542017 static
13:54:22 63.86617616654202 34.1 29.766176166542017 static
13:54:22 63.86617616654202 34.1 29.766176166542017 static
13:54:23 63.86617616654202 34.1 29.766176166542017 static
13:54:23 63.86617616654202 34.1 29.766176166542017 static
13:54:23 63.86617616654202 34.1 29.766176166542017 static
13:54:23 63.86617616654202 34.1 29.766176166542017 static
13:54:23 41.32543142045758 34.1 7.225431420457582 static
13:54:23 63.86617616654202 34.1 29.766176166542017 static
13:54:23 63.86617616654202 34.1 29.766176166542017 static
13:54:23 63.86617616654202 34.1 29.766176166542017 static
13:54:23 63.86617616654202 34.1 29.766176166542017 static
13:54:23 63.86617616654202 34.1 29.766176166542017 static
13:54:23 63.86617616654202 34.1 29.766176166542017 static
13:54:23 63.86617616654202 34.1 29.766176166542017 static
13:54:23 63.86617616654202 34.1 29.766176166542017 static
13:54:23 41.32543142045758 34.1 7.225431420457582 static
13:54:23 41.32543142045758 34.1 7.225431420457582 static
13:54:24 63.86617616654202 34.1 29.766176166542017 static
13:54:24 63.86617616654202 34.1 29.766176166542017 static
13:54:24 41.32543142045758 34.1 7.225431420457582 static
13:54:24 41.32543142045758 34.1 7.225431420457582 static
13:54:24 41.32543142045758 34.1 7.225431420457582 static
13:54:24 63.86617616654202 34.1 29.766176166542017 static
